calendar,calendar,site_code,product_code,stock_distributed
2017-03-01,2017-03-01,C5020,AS27137,1.0
2017-04-01,2017-04-01,C5020,AS27137,1.0
2017-05-01,2017-05-01,C5020,AS27137,1.0
2017-06-01,2017-06-01,C5020,AS27137,1.0
2017-07-01,2017-07-01,C5020,AS27137,1.0
2017-08-01,2017-08-01,C5020,AS27137,1.0
2017-09-01,2017-09-01,C5020,AS27137,1.0
2017-10-01,2017-10-01,C5020,AS27137,1.0
2017-11-01,2017-11-01,C5020,AS27137,1.0
2017-12-01,2017-12-01,C5020,AS27137,1.0
2018-01-01,2018-01-01,C5020,AS27137,1.0
2018-02-01,2018-02-01,C5020,AS27137,1.0
2018-03-01,2018-03-01,C5020,AS27137,1.0
2018-04-01,2018-04-01,C5020,AS27137,1.0
2018-05-01,2018-05-01,C5020,AS27137,1.0
2018-06-01,2018-06-01,C5020,AS27137,1.0
2018-07-01,2018-07-01,C5020,AS27137,1.0
2018-08-01,2018-08-01,C5020,AS27137,1.0
2018-09-01,2018-09-01,C5020,AS27137,1.0
2016-01-01,2016-01-01,C5020,AS27138,1.0
2016-02-01,2016-02-01,C5020,AS27138,1.0
2016-03-01,2016-03-01,C5020,AS27138,1.0
2016-04-01,2016-04-01,C5020,AS27138,1.0
2016-05-01,2016-05-01,C5020,AS27138,1.0
2016-06-01,2016-06-01,C5020,AS27138,1.0
2016-07-01,2016-07-01,C5020,AS27138,1.0
2016-08-01,2016-08-01,C5020,AS27138,1.0
2016-09-01,2016-09-01,C5020,AS27138,1.0
2016-10-01,2016-10-01,C5020,AS27138,1.0
2016-11-01,2016-11-01,C5020,AS27138,1.0
2016-12-01,2016-12-01,C5020,AS27138,40.0
2017-01-01,2017-01-01,C5020,AS27138,37.0
2017-02-01,2017-02-01,C5020,AS27138,42.0
2017-03-01,2017-03-01,C5020,AS27138,27.0
2017-04-01,2017-04-01,C5020,AS27138,36.0
2017-05-01,2017-05-01,C5020,AS27138,27.0
2017-06-01,2017-06-01,C5020,AS27138,21.0
2017-07-01,2017-07-01,C5020,AS27138,1.0
2017-08-01,2017-08-01,C5020,AS27138,1.0
2017-09-01,2017-09-01,C5020,AS27138,2.0
2017-10-01,2017-10-01,C5020,AS27138,1.0
2017-11-01,2017-11-01,C5020,AS27138,1.0
2017-12-01,2017-12-01,C5020,AS27138,1.0
2018-01-01,2018-01-01,C5020,AS27138,1.0
2018-02-01,2018-02-01,C5020,AS27138,1.0
2018-03-01,2018-03-01,C5020,AS27138,1.0
2018-04-01,2018-04-01,C5020,AS27138,3.0
2018-05-01,2018-05-01,C5020,AS27138,13.0
2018-06-01,2018-06-01,C5020,AS27138,12.0
2018-07-01,2018-07-01,C5020,AS27138,8.0
2018-08-01,2018-08-01,C5020,AS27138,3.0
2018-09-01,2018-09-01,C5020,AS27138,5.0
2016-01-01,2016-01-01,C5020,AS46000,1.0
2016-02-01,2016-02-01,C5020,AS46000,1.0
2016-03-01,2016-03-01,C5020,AS46000,1.0
2016-04-01,2016-04-01,C5020,AS46000,1.0
2016-05-01,2016-05-01,C5020,AS46000,1.0
2016-06-01,2016-06-01,C5020,AS46000,1.0
2016-07-01,2016-07-01,C5020,AS46000,1.0
2016-08-01,2016-08-01,C5020,AS46000,1.0
2016-09-01,2016-09-01,C5020,AS46000,1.0
2016-10-01,2016-10-01,C5020,AS46000,1.0
2016-11-01,2016-11-01,C5020,AS46000,1.0
2016-12-01,2016-12-01,C5020,AS46000,1.0
2017-01-01,2017-01-01,C5020,AS46000,1.0
2017-02-01,2017-02-01,C5020,AS46000,1.0
2017-03-01,2017-03-01,C5020,AS46000,1.0
2017-04-01,2017-04-01,C5020,AS46000,1.0
2017-05-01,2017-05-01,C5020,AS46000,1.0
2017-06-01,2017-06-01,C5020,AS46000,1.0
2017-07-01,2017-07-01,C5020,AS46000,1.0
2017-08-01,2017-08-01,C5020,AS46000,1.0
2017-09-01,2017-09-01,C5020,AS46000,1.0
2017-10-01,2017-10-01,C5020,AS46000,1.0
2017-11-01,2017-11-01,C5020,AS46000,1.0
2017-12-01,2017-12-01,C5020,AS46000,1.0
2018-01-01,2018-01-01,C5020,AS46000,1.0
2018-02-01,2018-02-01,C5020,AS46000,1.0
2018-03-01,2018-03-01,C5020,AS46000,1.0
2018-04-01,2018-04-01,C5020,AS46000,1.0
2018-05-01,2018-05-01,C5020,AS46000,1.0
2018-06-01,2018-06-01,C5020,AS46000,1.0
2018-07-01,2018-07-01,C5020,AS46000,1.0
2018-08-01,2018-08-01,C5020,AS46000,1.0
2018-09-01,2018-09-01,C5020,AS46000,1.0
2016-01-01,2016-01-01,C5021,AS27000,1.0
2016-02-01,2016-02-01,C5021,AS27000,1.0
2016-03-01,2016-03-01,C5021,AS27000,3.0
2016-04-01,2016-04-01,C5021,AS27000,2.0
2016-05-01,2016-05-01,C5021,AS27000,3.0
2016-06-01,2016-06-01,C5021,AS27000,3.0
2016-07-01,2016-07-01,C5021,AS27000,3.0
2016-08-01,2016-08-01,C5021,AS27000,4.0
2016-09-01,2016-09-01,C5021,AS27000,4.0
2016-10-01,2016-10-01,C5021,AS27000,2.0
2016-11-01,2016-11-01,C5021,AS27000,3.0
2016-12-01,2016-12-01,C5021,AS27000,3.0
2017-01-01,2017-01-01,C5021,AS27000,3.0
2017-02-01,2017-02-01,C5021,AS27000,1.0
2017-03-01,2017-03-01,C5021,AS27000,3.0
2017-04-01,2017-04-01,C5021,AS27000,2.0
2017-05-01,2017-05-01,C5021,AS27000,2.0
2017-06-01,2017-06-01,C5021,AS27000,1.0
2017-07-01,2017-07-01,C5021,AS27000,2.0
2017-08-01,2017-08-01,C5021,AS27000,2.0
2017-09-01,2017-09-01,C5021,AS27000,2.0
2017-10-01,2017-10-01,C5021,AS27000,1.0
2017-11-01,2017-11-01,C5021,AS27000,2.0
2017-12-01,2017-12-01,C5021,AS27000,4.0
2018-01-01,2018-01-01,C5021,AS27000,1.0
2018-02-01,2018-02-01,C5021,AS27000,1.0
2018-03-01,2018-03-01,C5021,AS27000,4.0
2018-04-01,2018-04-01,C5021,AS27000,6.0
2018-05-01,2018-05-01,C5021,AS27000,10.0
2018-06-01,2018-06-01,C5021,AS27000,14.0
2018-07-01,2018-07-01,C5021,AS27000,16.0
2018-08-01,2018-08-01,C5021,AS27000,2.0
2018-09-01,2018-09-01,C5021,AS27000,1.0
2016-01-01,2016-01-01,C5021,AS27132,1.0
2016-02-01,2016-02-01,C5021,AS27132,1.0
2016-03-01,2016-03-01,C5021,AS27132,2.0
2016-04-01,2016-04-01,C5021,AS27132,1.0
2016-05-01,2016-05-01,C5021,AS27132,1.0
2016-06-01,2016-06-01,C5021,AS27132,1.0
2016-07-01,2016-07-01,C5021,AS27132,1.0
2016-08-01,2016-08-01,C5021,AS27132,1.0
2016-09-01,2016-09-01,C5021,AS27132,1.0
2016-10-01,2016-10-01,C5021,AS27132,1.0
2016-11-01,2016-11-01,C5021,AS27132,1.0
2016-12-01,2016-12-01,C5021,AS27132,1.0
2017-01-01,2017-01-01,C5021,AS27132,1.0
2017-02-01,2017-02-01,C5021,AS27132,1.0
2017-03-01,2017-03-01,C5021,AS27132,1.0
2017-04-01,2017-04-01,C5021,AS27132,1.0
2017-05-01,2017-05-01,C5021,AS27132,1.0
2017-06-01,2017-06-01,C5021,AS27132,1.0
2017-07-01,2017-07-01,C5021,AS27132,2.0
2017-08-01,2017-08-01,C5021,AS27132,1.0
2017-09-01,2017-09-01,C5021,AS27132,1.0
2017-10-01,2017-10-01,C5021,AS27132,1.0
2017-11-01,2017-11-01,C5021,AS27132,2.0
2017-12-01,2017-12-01,C5021,AS27132,1.0
2018-01-01,2018-01-01,C5021,AS27132,1.0
2018-02-01,2018-02-01,C5021,AS27132,1.0
2018-03-01,2018-03-01,C5021,AS27132,1.0
2018-04-01,2018-04-01,C5021,AS27132,1.0
2018-05-01,2018-05-01,C5021,AS27132,1.0
2018-06-01,2018-06-01,C5021,AS27132,1.0
2018-07-01,2018-07-01,C5021,AS27132,1.0
2018-08-01,2018-08-01,C5021,AS27132,1.0
2018-09-01,2018-09-01,C5021,AS27132,1.0
2016-01-01,2016-01-01,C5021,AS27133,1.0
2016-02-01,2016-02-01,C5021,AS27133,1.0
2016-03-01,2016-03-01,C5021,AS27133,30.0
2016-04-01,2016-04-01,C5021,AS27133,26.0
2016-05-01,2016-05-01,C5021,AS27133,33.0
2016-06-01,2016-06-01,C5021,AS27133,56.0
2016-07-01,2016-07-01,C5021,AS27133,26.0
2016-08-01,2016-08-01,C5021,AS27133,24.0
2016-09-01,2016-09-01,C5021,AS27133,25.0
2016-10-01,2016-10-01,C5021,AS27133,55.0
2016-11-01,2016-11-01,C5021,AS27133,27.0
2016-12-01,2016-12-01,C5021,AS27133,27.0
2017-01-01,2017-01-01,C5021,AS27133,16.0
2017-02-01,2017-02-01,C5021,AS27133,12.0
2017-03-01,2017-03-01,C5021,AS27133,31.0
2017-04-01,2017-04-01,C5021,AS27133,23.0
2017-05-01,2017-05-01,C5021,AS27133,24.0
2017-06-01,2017-06-01,C5021,AS27133,17.0
2017-07-01,2017-07-01,C5021,AS27133,12.0
2017-08-01,2017-08-01,C5021,AS27133,14.0
2017-09-01,2017-09-01,C5021,AS27133,13.0
2017-10-01,2017-10-01,C5021,AS27133,18.0
2017-11-01,2017-11-01,C5021,AS27133,13.0
2017-12-01,2017-12-01,C5021,AS27133,20.0
2018-01-01,2018-01-01,C5021,AS27133,9.0
2018-02-01,2018-02-01,C5021,AS27133,2.0
2018-03-01,2018-03-01,C5021,AS27133,35.0
2018-04-01,2018-04-01,C5021,AS27133,7.0
2018-05-01,2018-05-01,C5021,AS27133,12.0
2018-06-01,2018-06-01,C5021,AS27133,21.0
2018-07-01,2018-07-01,C5021,AS27133,25.0
2018-08-01,2018-08-01,C5021,AS27133,25.0
2018-09-01,2018-09-01,C5021,AS27133,13.0
2016-01-01,2016-01-01,C5021,AS27134,1.0
2016-02-01,2016-02-01,C5021,AS27134,1.0
2016-03-01,2016-03-01,C5021,AS27134,8.0
2016-04-01,2016-04-01,C5021,AS27134,2.0
2016-05-01,2016-05-01,C5021,AS27134,7.0
2016-06-01,2016-06-01,C5021,AS27134,7.0
2016-07-01,2016-07-01,C5021,AS27134,7.0
2016-08-01,2016-08-01,C5021,AS27134,4.0
2016-09-01,2016-09-01,C5021,AS27134,4.0
2016-10-01,2016-10-01,C5021,AS27134,8.0
2016-11-01,2016-11-01,C5021,AS27134,5.0
2016-12-01,2016-12-01,C5021,AS27134,5.0
2017-01-01,2017-01-01,C5021,AS27134,3.0
2017-02-01,2017-02-01,C5021,AS27134,7.0
2017-03-01,2017-03-01,C5021,AS27134,8.0
2017-04-01,2017-04-01,C5021,AS27134,2.0
2017-05-01,2017-05-01,C5021,AS27134,12.0
2017-06-01,2017-06-01,C5021,AS27134,6.0
2017-07-01,2017-07-01,C5021,AS27134,3.0
2017-08-01,2017-08-01,C5021,AS27134,4.0
2017-09-01,2017-09-01,C5021,AS27134,4.0
2017-10-01,2017-10-01,C5021,AS27134,5.0
2017-11-01,2017-11-01,C5021,AS27134,3.0
2017-12-01,2017-12-01,C5021,AS27134,4.0
2018-01-01,2018-01-01,C5021,AS27134,3.0
2018-02-01,2018-02-01,C5021,AS27134,21.0
2018-03-01,2018-03-01,C5021,AS27134,7.0
2018-04-01,2018-04-01,C5021,AS27134,8.0
2018-05-01,2018-05-01,C5021,AS27134,8.0
2018-06-01,2018-06-01,C5021,AS27134,7.0
2018-07-01,2018-07-01,C5021,AS27134,19.0
2018-08-01,2018-08-01,C5021,AS27134,1.0
2018-09-01,2018-09-01,C5021,AS27134,2.0
2016-01-01,2016-01-01,C5021,AS27137,1.0
2016-02-01,2016-02-01,C5021,AS27137,1.0
2016-03-01,2016-03-01,C5021,AS27137,1.0
2016-04-01,2016-04-01,C5021,AS27137,1.0
2016-05-01,2016-05-01,C5021,AS27137,1.0
2016-06-01,2016-06-01,C5021,AS27137,1.0
2016-07-01,2016-07-01,C5021,AS27137,1.0
2016-08-01,2016-08-01,C5021,AS27137,1.0
2016-09-01,2016-09-01,C5021,AS27137,1.0
2016-10-01,2016-10-01,C5021,AS27137,1.0
2016-11-01,2016-11-01,C5021,AS27137,1.0
2016-12-01,2016-12-01,C5021,AS27137,1.0
2017-01-01,2017-01-01,C5021,AS27137,1.0
2017-02-01,2017-02-01,C5021,AS27137,1.0
2017-03-01,2017-03-01,C5021,AS27137,1.0
2017-04-01,2017-04-01,C5021,AS27137,1.0
2017-05-01,2017-05-01,C5021,AS27137,1.0
2017-06-01,2017-06-01,C5021,AS27137,1.0
2017-07-01,2017-07-01,C5021,AS27137,1.0
2017-08-01,2017-08-01,C5021,AS27137,1.0
2017-09-01,2017-09-01,C5021,AS27137,1.0
2017-10-01,2017-10-01,C5021,AS27137,1.0
2017-11-01,2017-11-01,C5021,AS27137,1.0
2017-12-01,2017-12-01,C5021,AS27137,1.0
2018-01-01,2018-01-01,C5021,AS27137,1.0
2018-02-01,2018-02-01,C5021,AS27137,1.0
2018-03-01,2018-03-01,C5021,AS27137,1.0
2018-04-01,2018-04-01,C5021,AS27137,1.0
2018-05-01,2018-05-01,C5021,AS27137,1.0
2018-06-01,2018-06-01,C5021,AS27137,1.0
2018-07-01,2018-07-01,C5021,AS27137,1.0
2018-08-01,2018-08-01,C5021,AS27137,1.0
2018-09-01,2018-09-01,C5021,AS27137,1.0
2016-01-01,2016-01-01,C5021,AS27138,1.0
2016-02-01,2016-02-01,C5021,AS27138,1.0
2016-03-01,2016-03-01,C5021,AS27138,1.0
2016-04-01,2016-04-01,C5021,AS27138,1.0
2016-05-01,2016-05-01,C5021,AS27138,1.0
2016-06-01,2016-06-01,C5021,AS27138,1.0
2016-07-01,2016-07-01,C5021,AS27138,1.0
2016-08-01,2016-08-01,C5021,AS27138,1.0
2016-09-01,2016-09-01,C5021,AS27138,1.0
2016-10-01,2016-10-01,C5021,AS27138,1.0
2016-11-01,2016-11-01,C5021,AS27138,4.0
2016-12-01,2016-12-01,C5021,AS27138,5.0
2017-01-01,2017-01-01,C5021,AS27138,3.0
2017-02-01,2017-02-01,C5021,AS27138,5.0
2017-03-01,2017-03-01,C5021,AS27138,1.0
2017-04-01,2017-04-01,C5021,AS27138,1.0
2017-05-01,2017-05-01,C5021,AS27138,2.0
2017-06-01,2017-06-01,C5021,AS27138,2.0
2017-07-01,2017-07-01,C5021,AS27138,4.0
2017-08-01,2017-08-01,C5021,AS27138,4.0
2017-09-01,2017-09-01,C5021,AS27138,2.0
2017-10-01,2017-10-01,C5021,AS27138,2.0
2017-11-01,2017-11-01,C5021,AS27138,1.0
2017-12-01,2017-12-01,C5021,AS27138,1.0
2018-01-01,2018-01-01,C5021,AS27138,1.0
2018-02-01,2018-02-01,C5021,AS27138,1.0
2018-03-01,2018-03-01,C5021,AS27138,1.0
2018-04-01,2018-04-01,C5021,AS27138,1.0
2018-05-01,2018-05-01,C5021,AS27138,1.0
2018-06-01,2018-06-01,C5021,AS27138,1.0
2018-07-01,2018-07-01,C5021,AS27138,2.0
2018-08-01,2018-08-01,C5021,AS27138,4.0
2018-09-01,2018-09-01,C5021,AS27138,3.0
2016-01-01,2016-01-01,C5060,AS27000,1.0
2016-02-01,2016-02-01,C5060,AS27000,1.0
2016-03-01,2016-03-01,C5060,AS27000,102.0
2016-04-01,2016-04-01,C5060,AS27000,63.0
2016-05-01,2016-05-01,C5060,AS27000,1.0
2016-06-01,2016-06-01,C5060,AS27000,35.0
2016-07-01,2016-07-01,C5060,AS27000,28.0
2016-08-01,2016-08-01,C5060,AS27000,14.0
2016-09-01,2016-09-01,C5060,AS27000,40.0
2016-10-01,2016-10-01,C5060,AS27000,31.0
2016-11-01,2016-11-01,C5060,AS27000,40.0
2016-12-01,2016-12-01,C5060,AS27000,1.0
2017-01-01,2017-01-01,C5060,AS27000,49.0
2017-02-01,2017-02-01,C5060,AS27000,28.0
2017-03-01,2017-03-01,C5060,AS27000,31.0
2017-04-01,2017-04-01,C5060,AS27000,34.0
2017-05-01,2017-05-01,C5060,AS27000,25.0
2017-06-01,2017-06-01,C5060,AS27000,31.0
2017-07-01,2017-07-01,C5060,AS27000,19.0
2017-08-01,2017-08-01,C5060,AS27000,13.0
2017-09-01,2017-09-01,C5060,AS27000,16.0
2017-10-01,2017-10-01,C5060,AS27000,7.0
2017-11-01,2017-11-01,C5060,AS27000,13.0
2017-12-01,2017-12-01,C5060,AS27000,19.0
2018-01-01,2018-01-01,C5060,AS27000,49.0
2018-02-01,2018-02-01,C5060,AS27000,10.0
2018-03-01,2018-03-01,C5060,AS27000,19.0
2018-04-01,2018-04-01,C5060,AS27000,28.0
2018-05-01,2018-05-01,C5060,AS27000,10.0
2018-06-01,2018-06-01,C5060,AS27000,13.0
2018-07-01,2018-07-01,C5060,AS27000,16.0
2018-08-01,2018-08-01,C5060,AS27000,10.0
2018-09-01,2018-09-01,C5060,AS27000,1.0
2016-01-01,2016-01-01,C5060,AS27133,1.0
2016-02-01,2016-02-01,C5060,AS27133,2.0
2016-03-01,2016-03-01,C5060,AS27133,1.0
2016-04-01,2016-04-01,C5060,AS27133,58.0
2016-05-01,2016-05-01,C5060,AS27133,191.0
2016-06-01,2016-06-01,C5060,AS27133,92.0
2016-07-01,2016-07-01,C5060,AS27133,40.0
2016-08-01,2016-08-01,C5060,AS27133,42.0
2016-09-01,2016-09-01,C5060,AS27133,29.0
2016-10-01,2016-10-01,C5060,AS27133,53.0
2016-11-01,2016-11-01,C5060,AS27133,38.0
2016-12-01,2016-12-01,C5060,AS27133,42.0
2017-01-01,2017-01-01,C5060,AS27133,59.0
2017-02-01,2017-02-01,C5060,AS27133,45.0
2017-03-01,2017-03-01,C5060,AS27133,50.0
2017-04-01,2017-04-01,C5060,AS27133,47.0
2017-05-01,2017-05-01,C5060,AS27133,48.0
2017-06-01,2017-06-01,C5060,AS27133,49.0
2017-07-01,2017-07-01,C5060,AS27133,50.0
2017-08-01,2017-08-01,C5060,AS27133,52.0
2017-09-01,2017-09-01,C5060,AS27133,56.0
2017-10-01,2017-10-01,C5060,AS27133,45.0
2017-11-01,2017-11-01,C5060,AS27133,48.0
2017-12-01,2017-12-01,C5060,AS27133,69.0
2018-01-01,2018-01-01,C5060,AS27133,67.0
2018-02-01,2018-02-01,C5060,AS27133,53.0
2018-03-01,2018-03-01,C5060,AS27133,65.0
2018-04-01,2018-04-01,C5060,AS27133,56.0
2018-05-01,2018-05-01,C5060,AS27133,2.0
2018-06-01,2018-06-01,C5060,AS27133,61.0
2018-07-01,2018-07-01,C5060,AS27133,40.0
2018-08-01,2018-08-01,C5060,AS27133,56.0
2018-09-01,2018-09-01,C5060,AS27133,47.0
2016-01-01,2016-01-01,C5060,AS27137,1.0
2016-02-01,2016-02-01,C5060,AS27137,3.0
2016-03-01,2016-03-01,C5060,AS27137,11.0
2016-04-01,2016-04-01,C5060,AS27137,20.0
2016-05-01,2016-05-01,C5060,AS27137,29.0
2016-06-01,2016-06-01,C5060,AS27137,28.0
2016-07-01,2016-07-01,C5060,AS27137,4.0
2016-08-01,2016-08-01,C5060,AS27137,4.0
2016-09-01,2016-09-01,C5060,AS27137,9.0
2016-10-01,2016-10-01,C5060,AS27137,11.0
2016-11-01,2016-11-01,C5060,AS27137,20.0
2016-12-01,2016-12-01,C5060,AS27137,8.0
2017-01-01,2017-01-01,C5060,AS27137,17.0
2017-02-01,2017-02-01,C5060,AS27137,1.0
2017-03-01,2017-03-01,C5060,AS27137,1.0
2017-04-01,2017-04-01,C5060,AS27137,4.0
2017-05-01,2017-05-01,C5060,AS27137,8.0
2017-06-01,2017-06-01,C5060,AS27137,1.0
2017-07-01,2017-07-01,C5060,AS27137,1.0
2017-08-01,2017-08-01,C5060,AS27137,1.0
2017-09-01,2017-09-01,C5060,AS27137,8.0
2017-10-01,2017-10-01,C5060,AS27137,1.0
2017-11-01,2017-11-01,C5060,AS27137,1.0
2017-12-01,2017-12-01,C5060,AS27137,2.0
2018-01-01,2018-01-01,C5060,AS27137,30.0
2018-02-01,2018-02-01,C5060,AS27137,21.0
2018-03-01,2018-03-01,C5060,AS27137,1.0
2018-04-01,2018-04-01,C5060,AS27137,19.0
2018-05-01,2018-05-01,C5060,AS27137,6.0
2018-06-01,2018-06-01,C5060,AS27137,10.0
2018-07-01,2018-07-01,C5060,AS27137,9.0
2018-08-01,2018-08-01,C5060,AS27137,6.0
2018-09-01,2018-09-01,C5060,AS27137,7.0
2016-01-01,2016-01-01,C5060,AS27138,1.0
2016-02-01,2016-02-01,C5060,AS27138,1.0
2016-03-01,2016-03-01,C5060,AS27138,1.0
2016-04-01,2016-04-01,C5060,AS27138,1.0
2016-05-01,2016-05-01,C5060,AS27138,1.0
2016-06-01,2016-06-01,C5060,AS27138,1.0
2016-07-01,2016-07-01,C5060,AS27138,5.0
2016-08-01,2016-08-01,C5060,AS27138,2.0
2016-09-01,2016-09-01,C5060,AS27138,6.0
2016-10-01,2016-10-01,C5060,AS27138,2.0
2016-11-01,2016-11-01,C5060,AS27138,3.0
2016-12-01,2016-12-01,C5060,AS27138,8.0
2017-01-01,2017-01-01,C5060,AS27138,5.0
2017-02-01,2017-02-01,C5060,AS27138,7.0
2017-03-01,2017-03-01,C5060,AS27138,1.0
2017-04-01,2017-04-01,C5060,AS27138,7.0
2017-05-01,2017-05-01,C5060,AS27138,5.0
2017-06-01,2017-06-01,C5060,AS27138,1.0
2017-07-01,2017-07-01,C5060,AS27138,9.0
2017-08-01,2017-08-01,C5060,AS27138,13.0
2017-09-01,2017-09-01,C5060,AS27138,10.0
2017-10-01,2017-10-01,C5060,AS27138,2.0
2017-11-01,2017-11-01,C5060,AS27138,1.0
2017-12-01,2017-12-01,C5060,AS27138,8.0
2018-01-01,2018-01-01,C5060,AS27138,1.0
2018-02-01,2018-02-01,C5060,AS27138,1.0
2018-03-01,2018-03-01,C5060,AS27138,1.0
2018-04-01,2018-04-01,C5060,AS27138,11.0
2018-05-01,2018-05-01,C5060,AS27138,1.0
2018-06-01,2018-06-01,C5060,AS27138,7.0
2018-07-01,2018-07-01,C5060,AS27138,5.0
2018-08-01,2018-08-01,C5060,AS27138,3.0
2018-09-01,2018-09-01,C5060,AS27138,6.0
2016-01-01,2016-01-01,C5063,AS17005,1.0
2016-02-01,2016-02-01,C5063,AS17005,1.0
2016-03-01,2016-03-01,C5063,AS17005,1.0
2016-04-01,2016-04-01,C5063,AS17005,1.0
2016-05-01,2016-05-01,C5063,AS17005,1.0
2016-06-01,2016-06-01,C5063,AS17005,1.0
2016-07-01,2016-07-01,C5063,AS17005,1.0
2016-08-01,2016-08-01,C5063,AS17005,1.0
2016-09-01,2016-09-01,C5063,AS17005,1.0
2016-10-01,2016-10-01,C5063,AS17005,1.0
2016-11-01,2016-11-01,C5063,AS17005,1.0
2016-12-01,2016-12-01,C5063,AS17005,1.0
2017-01-01,2017-01-01,C5063,AS17005,1.0
2017-02-01,2017-02-01,C5063,AS17005,1.0
2017-03-01,2017-03-01,C5063,AS17005,1.0
2017-04-01,2017-04-01,C5063,AS17005,1.0
2017-05-01,2017-05-01,C5063,AS17005,1.0
2017-06-01,2017-06-01,C5063,AS17005,1.0
2017-07-01,2017-07-01,C5063,AS17005,1.0
2017-08-01,2017-08-01,C5063,AS17005,1.0
2017-09-01,2017-09-01,C5063,AS17005,1.0
2017-10-01,2017-10-01,C5063,AS17005,1.0
2017-11-01,2017-11-01,C5063,AS17005,1.0
2017-12-01,2017-12-01,C5063,AS17005,1.0
2018-01-01,2018-01-01,C5063,AS17005,1.0
2018-02-01,2018-02-01,C5063,AS17005,1.0
2018-03-01,2018-03-01,C5063,AS17005,1.0
2018-04-01,2018-04-01,C5063,AS17005,1.0
2018-05-01,2018-05-01,C5063,AS17005,1.0
2018-06-01,2018-06-01,C5063,AS17005,1.0
2018-07-01,2018-07-01,C5063,AS17005,1.0
2018-08-01,2018-08-01,C5063,AS17005,1.0
2018-09-01,2018-09-01,C5063,AS17005,1.0
2016-01-01,2016-01-01,C5063,AS27000,1.0
2016-02-01,2016-02-01,C5063,AS27000,1.0
2016-03-01,2016-03-01,C5063,AS27000,1.0
2016-04-01,2016-04-01,C5063,AS27000,1.0
2016-05-01,2016-05-01,C5063,AS27000,21.0
2016-06-01,2016-06-01,C5063,AS27000,1.0
2016-07-01,2016-07-01,C5063,AS27000,1.0
2016-08-01,2016-08-01,C5063,AS27000,1.0
2016-09-01,2016-09-01,C5063,AS27000,5.0
2016-10-01,2016-10-01,C5063,AS27000,7.0
2016-11-01,2016-11-01,C5063,AS27000,4.0
2016-12-01,2016-12-01,C5063,AS27000,3.0
2017-01-01,2017-01-01,C5063,AS27000,5.0
2017-02-01,2017-02-01,C5063,AS27000,7.0
2017-03-01,2017-03-01,C5063,AS27000,3.0
2017-04-01,2017-04-01,C5063,AS27000,10.0
2017-05-01,2017-05-01,C5063,AS27000,5.0
2017-06-01,2017-06-01,C5063,AS27000,1.0
2017-07-01,2017-07-01,C5063,AS27000,11.0
2017-08-01,2017-08-01,C5063,AS27000,6.0
2017-09-01,2017-09-01,C5063,AS27000,4.0
2017-10-01,2017-10-01,C5063,AS27000,4.0
2017-11-01,2017-11-01,C5063,AS27000,1.0
2017-12-01,2017-12-01,C5063,AS27000,2.0
2018-01-01,2018-01-01,C5063,AS27000,3.0
2018-02-01,2018-02-01,C5063,AS27000,6.0
2018-03-01,2018-03-01,C5063,AS27000,1.0
2018-04-01,2018-04-01,C5063,AS27000,1.0
2018-05-01,2018-05-01,C5063,AS27000,2.0
2018-06-01,2018-06-01,C5063,AS27000,6.0
2018-07-01,2018-07-01,C5063,AS27000,4.0
2018-08-01,2018-08-01,C5063,AS27000,3.0
2018-09-01,2018-09-01,C5063,AS27000,1.0
2016-01-01,2016-01-01,C5063,AS27132,1.0
2016-02-01,2016-02-01,C5063,AS27132,1.0
2016-03-01,2016-03-01,C5063,AS27132,1.0
2016-04-01,2016-04-01,C5063,AS27132,1.0
2016-05-01,2016-05-01,C5063,AS27132,1.0
2016-06-01,2016-06-01,C5063,AS27132,1.0
2016-07-01,2016-07-01,C5063,AS27132,8.0
2016-08-01,2016-08-01,C5063,AS27132,3.0
2016-09-01,2016-09-01,C5063,AS27132,2.0
2016-10-01,2016-10-01,C5063,AS27132,1.0
2016-11-01,2016-11-01,C5063,AS27132,8.0
2016-12-01,2016-12-01,C5063,AS27132,4.0
2017-01-01,2017-01-01,C5063,AS27132,1.0
2017-02-01,2017-02-01,C5063,AS27132,4.0
2017-03-01,2017-03-01,C5063,AS27132,5.0
2017-04-01,2017-04-01,C5063,AS27132,2.0
2017-05-01,2017-05-01,C5063,AS27132,4.0
2017-06-01,2017-06-01,C5063,AS27132,12.0
2017-07-01,2017-07-01,C5063,AS27132,1.0
2017-08-01,2017-08-01,C5063,AS27132,5.0
2017-09-01,2017-09-01,C5063,AS27132,1.0
2017-10-01,2017-10-01,C5063,AS27132,4.0
2017-11-01,2017-11-01,C5063,AS27132,3.0
2017-12-01,2017-12-01,C5063,AS27132,4.0
2018-01-01,2018-01-01,C5063,AS27132,4.0
2018-02-01,2018-02-01,C5063,AS27132,3.0
2018-03-01,2018-03-01,C5063,AS27132,3.0
2018-04-01,2018-04-01,C5063,AS27132,26.0
2018-05-01,2018-05-01,C5063,AS27132,1.0
2018-06-01,2018-06-01,C5063,AS27132,1.0
2018-07-01,2018-07-01,C5063,AS27132,2.0
2018-08-01,2018-08-01,C5063,AS27132,6.0
2018-09-01,2018-09-01,C5063,AS27132,5.0
2016-01-01,2016-01-01,C5063,AS27133,1.0
2016-02-01,2016-02-01,C5063,AS27133,1.0
2016-03-01,2016-03-01,C5063,AS27133,1.0
